Industry,Topic,Domain,Employee_Size,Job_Level,iLead_Grade,Bombora_Score,Techno_Score,Intent_Signal,country
IT-Consulting,Data Automation,k2supplies.com,201 to 500,Director,D,0,1,F,Vanuatu
IT-Consulting,Data Automation,sgalfab.com,1001 to 5000,Director,D,0,1,F,Vatican City State
IT-Consulting,Data Automation,aquability.com,5001 to 10000,Director,D,0,1,F,Venezuela
IT-Consulting,Data Automation,argentumgroup.com,10001+,Director,D,0,1,F,Viet Nam
IT-Consulting,Data Automation,battery.com,10001+,Director,D,0,1,F,Virgin Islands (u.s.)
IT-Consulting,Data Automation,bomgar.com,5001 to 10000,Director,D,0,1,F,Wallis And Futuna Islands
IT-Consulting,Data Automation,bygsystems.com,1001 to 5000,C-Level,D,0,1,F,Western Sahara
IT-Consulting,Data Automation,capula.co.uk,5001 to 10000,C-Level,D,0,1,F,Yemen
IT-Consulting,Data Automation,carltonprofessional.com,1001 to 5000,Director,D,0,1,F,Zambia
IT-Consulting,Data Automation,mycallcredit.com,1 to 10,C-Level,D,0,1,F,Zimbabwe
IT-Consulting,Data Automation,clubhotelloutraki.gr,1001 to 5000,C-Level,D,0,1,F,Afghanistan
IT-Consulting,Data Automation,cordtang.com,1001 to 5000,C-Level,D,0,1,F,Aland Islands
IT-Consulting,Data Automation,dla.mil,10001+,Director,D,0,1,F,Albania
IT-Consulting,Data Automation,dnslan.net,10001+,C-Level,D,0,1,F,Algeria
IT-Consulting,Data Automation,douglasmyers.co.uk,5001 to 10000,Director,D,0,1,F,American Samoa
IT-Consulting,Data Automation,galgorm.com,501 to 1000,Director,D,0,1,F,Andorra
IT-Consulting,Data Automation,gilmex.com,1001 to 5000,Director,D,0,1,F,Angola
IT-Consulting,Data Automation,hillarys.co.uk,10001+,Director,D,0,1,F,Anguilla
IT-Consulting,Data Automation,it-logik.com,501 to 1000,Director,D,0,1,F,Antarctica
IT-Consulting,Data Automation,jamesalex.com,1001 to 5000,C-Level,D,0,1,F,Antigua And Barbuda
IT-Consulting,Data Automation,jetstreamwireless.com,1001 to 5000,Director,D,0,1,F,Argentina
IT-Consulting,Data Automation,kentit.net,501 to 1000,Director,D,0,1,F,Armenia
IT-Consulting,Data Automation,keysurf.net,1001 to 5000,C-Level,D,0,1,F,Aruba
IT-Consulting,Data Automation,kubenet.net,10001+,Director,D,0,1,F,Ascension Island
IT-Consulting,Data Automation,ldsam.co.uk,501 to 1000,Director,D,0,1,F,Australia
IT-Consulting,Data Automation,lincolncollege.ac.uk,5001 to 10000,Director,D,0,1,F,Austria
IT-Consulting,Data Automation,mosaiconline.co.uk,1001 to 5000,C-Level,D,0,1,F,Azerbaijan
IT-Consulting,Data Automation,mpt.org,201 to 500,Director,D,0,1,F,Bahamas
IT-Consulting,Data Automation,mybreast.org,1001 to 5000,C-Level,D,0,1,F,Bahrain
IT-Consulting,Data Automation,openx.org,1001 to 5000,C-Level,D,0,1,F,Bangladesh
IT-Consulting,Data Automation,payme.co.uk,501 to 1000,Director,D,0,1,F,Barbados
IT-Consulting,Data Automation,schneiderelectric.es,1001 to 5000,Director,D,0,1,F,Belarus
IT-Consulting,Data Automation,spamina.com,501 to 1000,Director,D,0,1,F,Belgium
IT-Consulting,Data Automation,tech-etch.com,10001+,C-Level,D,0,1,F,Belize
IT-Consulting,Data Automation,thebrewery.co.uk,201 to 500,C-Level,D,0,1,F,Benin
IT-Consulting,Data Automation,tnwinc.com,10001+,Director,D,0,1,F,Bermuda
IT-Consulting,Data Automation,unibet.com,1001 to 5000,Director,D,0,1,F,Bhutan
IT-Consulting,Data Automation,vanquisbank.co.uk,501 to 1000,Director,D,0,1,F,Bolivia
IT-Consulting,Data Automation,vtbcapital.com,1001 to 5000,Director,D,0,1,F,Bosnia And Herzegovina
IT-Consulting,Data Automation,watkindavies.com,10001+,Director,D,0,1,F,Botswana
IT-Consulting,Data Automation,xprezzion.co.uk,501 to 1000,Director,D,0,1,F,Bouvet Island
IT-Consulting,Data Automation,5gdsl.com,501 to 1000,C-Level,D,0,1,F,Brazil
IT-Consulting,Data Automation,softcat.com,1001 to 5000,C-Level,D,0,1,F,British Indian Ocean Territory
IT-Consulting,Data Automation,shelter.org.uk,1001 to 5000,C-Level,D,0,1,F,British Virgin Islands
IT-Consulting,Data Automation,guifi.net,1001 to 5000,C-Level,D,0,1,F,Brunei Darussalam
IT-Consulting,Data Automation,engl.co.uk,1001 to 5000,C-Level,D,0,1,F,Bulgaria
IT-Consulting,Data Automation,elastichosts.com,201 to 500,Director,D,0,1,F,Burkina Faso
IT-Consulting,Data Automation,thelondonclinic.co.uk,5001 to 10000,Director,D,0,1,F,Burundi
IT-Consulting,Data Automation,vorboss.com,501 to 1000,Director,D,0,1,F,Cambodia
IT-Consulting,Data Automation,dundeecollege.ac.uk,10001+,C-Level,D,0,1,F,Cameroon
IT-Consulting,Data Automation,eastwoodltd.com,1001 to 5000,Director,D,0,1,F,Canada
IT-Consulting,Data Automation,rdehospital.nhs.uk,5001 to 10000,Director,D,0,1,F,Cape Verde
IT-Consulting,Data Automation,angus.gov.uk,1001 to 5000,Director,D,0,1,F,Cayman Islands
IT-Consulting,Data Automation,avis.nl,51 to 200,Director,D,0,1,F,Central African Republic
IT-Consulting,Data Automation,redbridge.gov.uk,1001 to 5000,Director,D,0,1,F,Chad
IT-Consulting,Data Automation,doosan.com,5001 to 10000,C-Level,D,0,1,F,Chile
IT-Consulting,Data Automation,hudsonfoster.co.uk,201 to 500,Director,D,0,1,F,China
IT-Consulting,Data Automation,npl.co.uk,501 to 1000,C-Level,D,0,1,F,Christmas Island
IT-Consulting,Data Automation,vozplus.com,501 to 1000,C-Level,D,0,1,F,Cocos Islands
IT-Consulting,Data Automation,swpeast.co.uk,1001 to 5000,Director,D,0,1,F,Colombia
IT-Consulting,Data Automation,ukciu.gov.uk,51 to 200,Director,D,0,1,F,Comoras
IT-Consulting,Data Automation,abingerweb.co.uk,501 to 1000,C-Level,D,0,1,F,Congo
IT-Consulting,Data Automation,adhesive-coatings.co.uk,10001+,Director,D,0,1,F,Cook Islands
IT-Consulting,Data Automation,allstate.com,501 to 1000,Director,D,0,1,F,Costa Rica
IT-Consulting,Data Automation,almitgroup.co.uk,501 to 1000,Director,D,0,1,F,Cote D Ivoire
IT-Consulting,Data Automation,asavie.net,501 to 1000,Director,D,0,1,F,Croatia
IT-Consulting,Data Automation,brookstimber.co.uk,501 to 1000,Director,D,0,1,F,Cuba
Point-of-Sale-Provider,Data Automation,businesseurope.com,1001 to 5000,Director,D,0,1,F,Cyprus
Point-of-Sale-Provider,Data Automation,churchill-academy.org,201 to 500,Director,D,0,1,F,Czech Republic
Point-of-Sale-Provider,Data Automation,considerit.co.uk,1001 to 5000,Director,D,0,1,F,Denmark
Point-of-Sale-Provider,Data Automation,csp.it,201 to 500,Director,D,0,1,F,Djibouti
Point-of-Sale-Provider,Data Automation,ctvob.co.uk,501 to 1000,Director,D,0,1,F,Dominica
Point-of-Sale-Provider,Data Automation,daroproducts.co.uk,501 to 1000,C-Level,D,0,1,F,Dominican Republic
Point-of-Sale-Provider,Data Automation,devonports.co.uk,201 to 500,Director,D,0,1,F,East Timor
Point-of-Sale-Provider,Data Automation,dignitypetcrem.co.uk,1001 to 5000,Director,D,0,1,F,Ecuador
Point-of-Sale-Provider,Data Automation,dnsinfo.co.uk,201 to 500,Director,D,0,1,F,Egypt
Point-of-Sale-Provider,Data Automation,emmasdiary.co.uk,501 to 1000,C-Level,D,0,1,F,El Salvador
Point-of-Sale-Provider,Data Automation,ethicalsoc.org.uk,1001 to 5000,C-Level,D,0,1,F,Equatorial Guinea
Point-of-Sale-Provider,Data Automation,fnsuk.co.uk,201 to 500,Director,D,0,1,F,Eritrea
Point-of-Sale-Provider,Data Automation,govnet.co.uk,501 to 1000,C-Level,D,0,1,F,Estonia
Point-of-Sale-Provider,Data Automation,heatstar.com,1001 to 5000,C-Level,D,0,1,F,Ethiopia
Point-of-Sale-Provider,Data Automation,hhouse.org.uk,1001 to 5000,C-Level,D,0,1,F,European Union
Point-of-Sale-Provider,Data Automation,interactivedialogues.com,201 to 500,Director,D,0,1,F,Falkland Islands
Point-of-Sale-Provider,Data Automation,ip-solutions.biz,201 to 500,Director,D,0,1,F,Faroe Islands
Point-of-Sale-Provider,Data Automation,lamaphon.co.uk,501 to 1000,C-Level,D,0,1,F,Fiji
Point-of-Sale-Provider,Data Automation,makoglobal.com,5001 to 10000,C-Level,D,0,1,F,Finland
Point-of-Sale-Provider,Data Automation,mercedes-benz.ca,1001 to 5000,Director,D,0,1,F,France
Point-of-Sale-Provider,Data Automation,navgrahaa.com,501 to 1000,Director,D,0,1,F,France Metropolitan
Point-of-Sale-Provider,Data Automation,northeaststationery.co.uk,201 to 500,Director,D,0,1,F,French Guiana
Point-of-Sale-Provider,Data Automation,optimusgrouplimited.com,501 to 1000,Director,D,0,1,F,French Polynesia
Point-of-Sale-Provider,Data Automation,peelcruise.com,1001 to 5000,Director,D,0,1,F,French Southern Territories
Point-of-Sale-Provider,Data Automation,polisen.se,51 to 200,Director,D,0,1,F,Gabon
Point-of-Sale-Provider,Data Automation,praisdental.com,501 to 1000,Director,D,0,1,F,Gambia
Point-of-Sale-Provider,Data Automation,precaststructures.co.uk,51 to 200,Director,D,0,1,F,Georgia
Point-of-Sale-Provider,Data Automation,roberthalf.net,501 to 1000,Director,D,0,1,F,Germany
Point-of-Sale-Provider,Data Automation,saunders-group.com,501 to 1000,C-Level,D,0,1,F,Ghana
Point-of-Sale-Provider,Data Automation,sdcc.net,1001 to 5000,Director,D,0,1,F,Gibraltar
Point-of-Sale-Provider,Data Automation,stamford-group.co.uk,5001 to 10000,Director,D,0,1,F,Greece
Point-of-Sale-Provider,Data Automation,theurswickschool.co.uk,1001 to 5000,Director,D,0,1,F,Greenland
Point-of-Sale-Provider,Data Automation,ukcloud.com,501 to 1000,Director,D,0,1,F,Grenada
Point-of-Sale-Provider,Data Automation,uni-karlsruhe.de,10001+,Director,D,0,1,F,Guadeloupe
Point-of-Sale-Provider,Data Automation,wkplasterersltd.com,501 to 1000,Director,D,0,1,F,Guam
Point-of-Sale-Provider,Data Automation,xotel.com,501 to 1000,C-Level,D,0,1,F,Guatemala
Point-of-Sale-Provider,Data Automation,xystos.co.uk,201 to 500,Director,D,0,1,F,Guernsey
Point-of-Sale-Provider,Data Automation,unn.ac.uk,501 to 1000,Director,D,0,1,F,Guinea
Point-of-Sale-Provider,Data Automation,virtual1.com,501 to 1000,Director,D,0,1,F,Guinea-bissau
Point-of-Sale-Provider,Data Automation,ruddingpark.com,5001 to 10000,Director,D,0,1,F,Guyana
Point-of-Sale-Provider,Data Automation,linvision.com,1001 to 5000,Director,D,0,1,F,Haiti
Point-of-Sale-Provider,Data Automation,uwe.ac.uk,501 to 1000,Director,D,0,1,F,Heard & Mcdonald Island
Point-of-Sale-Provider,Data Automation,liazo.fr,501 to 1000,C-Level,D,0,1,F,Honduras
Point-of-Sale-Provider,Data Automation,wales.ac.uk,5001 to 10000,C-Level,D,0,1,F,Hong Kong
Point-of-Sale-Provider,Data Automation,comverged.net,501 to 1000,C-Level,D,0,1,F,Hungary
Point-of-Sale-Provider,Data Automation,1stlocate.com,1001 to 5000,Director,D,0,1,F,Iceland
Point-of-Sale-Provider,Data Automation,okta.com,1001 to 5000,C-Level,D,0,1,F,India
Point-of-Sale-Provider,Data Automation,smith.com,201 to 500,Director,D,0,1,F,Indonesia
Point-of-Sale-Provider,Data Automation,avg.com,501 to 1000,Director,D,0,1,F,Iran
Point-of-Sale-Provider,Data Automation,cibt.com,10001+,Director,D,0,1,F,Iraq
Point-of-Sale-Provider,Data Automation,langleyjames.net,201 to 500,Director,D,0,1,F,Ireland
Point-of-Sale-Provider,Data Automation,gcns.ac.uk,501 to 1000,Director,D,0,1,F,Isle Of Man
Point-of-Sale-Provider,Data Automation,shimmertelecom.co.uk,1001 to 5000,Director,D,0,1,F,Israel
Point-of-Sale-Provider,Data Automation,debenhams.com,501 to 1000,Director,D,0,1,F,Italy
Point-of-Sale-Provider,Data Automation,forum-training.com,1001 to 5000,Director,D,0,1,F,Jamaica
Point-of-Sale-Provider,Data Automation,isd181.org,1001 to 5000,Director,D,0,1,F,Japan
Point-of-Sale-Provider,Data Automation,gdmarchitects.co.uk,501 to 1000,Director,D,0,1,F,Jersey
Point-of-Sale-Provider,Data Automation,akasa.co.uk,201 to 500,Director,D,0,1,F,Jordan
Point-of-Sale-Provider,Data Automation,bauermedia.co.uk,501 to 1000,Director,D,0,1,F,Kazakhstan
Point-of-Sale-Provider,Data Automation,ccsmedia.com,501 to 1000,C-Level,D,0,1,F,Kenya
Point-of-Sale-Provider,Data Automation,coroplast.com,501 to 1000,Director,D,0,1,F,Kiribati
Point-of-Sale-Provider,Data Automation,expect-excellence.org,501 to 1000,C-Level,D,0,1,F,"Korea, Dem. Peoples Rep Of"
Point-of-Sale-Provider,Data Automation,firstnet.co.uk,501 to 1000,Director,D,0,1,F,"Korea, Republic Of"
Point-of-Sale-Provider,Data Automation,govoffice.com,1001 to 5000,Director,D,0,1,F,Kuwait
Point-of-Sale-Provider,Data Automation,harnageestates.co.uk,501 to 1000,C-Level,D,0,1,F,Kyrgyzstan
Point-of-Sale-Provider,Data Automation,harperleominster.co.uk,201 to 500,Director,D,0,1,F,Lao PDR
Point-of-Sale-Provider,Data Automation,idtechex.com,51 to 200,Director,D,0,1,F,Latvia
Point-of-Sale-Provider,Data Automation,inextenso.fr,501 to 1000,Director,D,0,1,F,Lebanon
Point-of-Sale-Provider,Data Automation,ip-147-135-87.us,501 to 1000,Director,D,0,1,F,Lesotho
Point-of-Sale-Provider,Data Automation,irtnet.net,1 to 10,Director,D,0,1,F,Liberia
Point-of-Sale-Provider,Data Automation,kellycollege.com,501 to 1000,Director,D,0,1,F,Libyan Arab Jamahiriya
Point-of-Sale-Provider,Data Automation,kpmg.cz,51 to 200,Director,D,0,1,F,Liechtenstein
Point-of-Sale-Provider,Data Automation,markettiers4dc.com,51 to 200,Director,D,0,1,F,Lithuania
Point-of-Sale-Provider,Data Automation,mullenstoker.co.uk,501 to 1000,Director,D,0,1,F,Luxembourg
Point-of-Sale-Provider,Data Automation,museumoflondon.org.uk,1001 to 5000,Director,D,0,1,F,Macau
Point-of-Sale-Provider,Data Automation,pensionprotectionfund.org.uk,51 to 200,C-Level,D,0,1,F,Macedonia
Point-of-Sale-Provider,Data Automation,platofinans.com,10001+,C-Level,D,0,1,F,Madagascar
Point-of-Sale-Provider,Data Automation,sbs.co.uk,5001 to 10000,Director,D,0,1,F,Malawi
Point-of-Sale-Provider,Data Automation,thorntonspringer.co.uk,10001+,Director,D,0,1,F,Malaysia
Point-of-Sale-Provider,Data Automation,tmtservices.co.za,501 to 1000,Director,D,0,1,F,Maldives
Point-of-Sale-Provider,Data Automation,tr777.net,5001 to 10000,Director,D,0,1,F,Mali
Point-of-Sale-Provider,Data Automation,webloyalty.fr,5001 to 10000,Director,D,0,1,F,Malta
Point-of-Sale-Provider,Data Automation,wican.no,1001 to 5000,Director,D,0,1,F,Marshall Islands
Point-of-Sale-Provider,Data Automation,worleyparsons.com,501 to 1000,Director,D,0,1,F,Martinique
Point-of-Sale-Provider,Data Automation,newcastle.ac.uk,1001 to 5000,Director,D,0,1,F,Mauritania
Point-of-Sale-Provider,Data Automation,sussex.ac.uk,1001 to 5000,Director,D,0,1,F,Mauritius
Point-of-Sale-Provider,Data Automation,iwm.ac.uk,1001 to 5000,Director,D,0,1,F,Mayotte
Point-of-Sale-Provider,Data Automation,dl.ac.uk,201 to 500,Director,D,0,1,F,Mexico
Point-of-Sale-Provider,Data Automation,staffs.ac.uk,501 to 1000,Director,D,0,1,F,Micronesia
Point-of-Sale-Provider,Data Automation,ten-media.co.uk,10001+,Director,D,0,1,F,Moldava Republic Of
Point-of-Sale-Provider,Data Automation,hope.ac.uk,10001+,Director,D,0,1,F,Monaco
Point-of-Sale-Provider,Data Automation,shetland.gov.uk,5001 to 10000,Director,D,0,1,F,Mongolia
Point-of-Sale-Provider,Data Automation,123net.link,501 to 1000,Director,D,0,1,F,Montenegro
Point-of-Sale-Provider,Data Automation,bytes.co.uk,201 to 500,Director,D,0,1,F,Montserrat
Point-of-Sale-Provider,Data Automation,hl.co.uk,5001 to 10000,Director,D,0,1,F,Afghanistan
Point-of-Sale-Provider,Data Automation,kbr.com,501 to 1000,Director,D,0,1,F,Aland Islands
Point-of-Sale-Provider,Data Automation,liverpool.ac.uk,51 to 200,Director,D,0,1,F,Albania
Point-of-Sale-Provider,Data Automation,gsmd.ac.uk,501 to 1000,Director,D,0,1,F,Algeria
Point-of-Sale-Provider,Data Automation,gwdomain.co.uk,501 to 1000,Director,D,0,1,F,American Samoa
Point-of-Sale-Provider,Data Automation,rodehaulage.co.uk,5001 to 10000,Director,D,0,1,F,Andorra
Point-of-Sale-Provider,Data Automation,derbyshire.gov.uk,10001+,Director,D,0,1,F,Angola
Point-of-Sale-Provider,Data Automation,derivexperts.com,10001+,Director,D,0,1,F,Anguilla
Point-of-Sale-Provider,Data Automation,swindellsandgentry.co.uk,1001 to 5000,Director,D,0,1,F,Antarctica
Point-of-Sale-Provider,Data Automation,cityaparts.com,10001+,Director,D,0,1,F,Antigua And Barbuda
Point-of-Sale-Provider,Data Automation,lattey.co.uk,1001 to 5000,Director,D,0,1,F,Argentina
Point-of-Sale-Provider,Data Automation,omenedentistry.com,5001 to 10000,Director,D,0,1,F,Armenia
Point-of-Sale-Provider,Data Automation,ritzparis.com,10001+,Director,D,0,1,F,Aruba
Point-of-Sale-Provider,Data Automation,medway.gov.uk,501 to 1000,Director,D,0,1,F,Ascension Island
Point-of-Sale-Provider,Data Automation,panterhudspith.com,10001+,Director,D,0,1,F,Australia
Point-of-Sale-Provider,Data Automation,bynx.com,10001+,Director,D,0,1,F,Austria
Point-of-Sale-Provider,Data Automation,glinwellplc.com,10001+,Director,D,0,1,F,Azerbaijan
Point-of-Sale-Provider,Data Automation,langagefarm.com,201 to 500,Director,D,0,1,F,Bahamas
Point-of-Sale-Provider,Data Automation,dctengineering.co.uk,501 to 1000,Director,D,0,1,F,Bahrain
Point-of-Sale-Provider,Data Automation,tsg.com,51 to 200,Director,D,0,1,F,Bangladesh
Point-of-Sale-Provider,Data Automation,interxion.com,10001+,Director,D,0,1,F,Barbados
Point-of-Sale-Provider,Data Automation,sparsholt.ac.uk,1001 to 5000,Director,D,0,1,F,Belarus
Point-of-Sale-Provider,Data Automation,1calldirect.com,10001+,Director,D,0,1,F,Belgium
Point-of-Sale-Provider,Data Automation,accountsolutionsyork.co.uk,1001 to 5000,Director,D,0,1,F,Belize
Point-of-Sale-Provider,Data Automation,appletreetc.co.uk,10001+,Director,D,0,1,F,Benin
Point-of-Sale-Provider,Data Automation,arena-kiev.com,1001 to 5000,Director,D,0,1,F,Bermuda
Point-of-Sale-Provider,Data Automation,as60610.net,201 to 500,Director,D,0,1,F,Bhutan
Point-of-Sale-Provider,Data Automation,baxterfreight.com,201 to 500,Director,D,0,1,F,Bolivia
Point-of-Sale-Provider,Data Automation,bdadyslexia.org.uk,1001 to 5000,Director,D,0,1,F,Bosnia And Herzegovina
Point-of-Sale-Provider,Data Automation,boltoncollege.ac.uk,1001 to 5000,Director,D,0,1,F,Botswana
Point-of-Sale-Provider,Data Automation,busybees.com,1001 to 5000,Director,D,0,1,F,Bouvet Island
Point-of-Sale-Provider,Data Automation,cakegroup.com,501 to 1000,Director,D,0,1,F,Brazil
Point-of-Sale-Provider,Data Automation,cheshireeast.gov.uk,5001 to 10000,Director,D,0,1,F,British Indian Ocean Territory
Point-of-Sale-Provider,Data Automation,colefax.com,5001 to 10000,Director,D,0,1,F,British Virgin Islands
Point-of-Sale-Provider,Data Automation,cwss.nhs.uk,51 to 200,Director,D,0,1,F,Brunei Darussalam
Point-of-Sale-Provider,Data Automation,daharrison.co.uk,1001 to 5000,Director,D,0,1,F,Bulgaria
Point-of-Sale-Provider,Data Automation,decadentvapours.com,1001 to 5000,Director,D,0,1,F,Burkina Faso
Point-of-Sale-Provider,Data Automation,enersys.com,10001+,Director,D,0,1,F,Burundi
Point-of-Sale-Provider,Data Automation,exe-coll.ac.uk,201 to 500,Director,D,0,1,F,Cambodia
Point-of-Sale-Provider,Data Automation,gabosmoothapps.com,1001 to 5000,Director,D,0,1,F,Cameroon
Point-of-Sale-Provider,Data Automation,greenwoods.co.uk,201 to 500,Director,D,0,1,F,Canada
Point-of-Sale-Provider,Data Automation,gurneyharden.co.uk,51 to 200,Director,D,0,1,F,Cape Verde
Point-of-Sale-Provider,Data Automation,gyrodata.com,201 to 500,Director,D,0,1,F,Cayman Islands
Point-of-Sale-Provider,Data Automation,hfdgroup.com,51 to 200,Director,D,0,1,F,Central African Republic
Point-of-Sale-Provider,Data Automation,inboxair.com,501 to 1000,Director,D,0,1,F,Chad
Point-of-Sale-Provider,Data Automation,ind-auto.com,1001 to 5000,Director,D,0,1,F,Chile
Point-of-Sale-Provider,Data Automation,gehls.com,201 to 500,Director,D,0,1,F,China
Point-of-Sale-Provider,Data Automation,ippatrol.com,501 to 1000,Director,D,0,1,F,Christmas Island
Point-of-Sale-Provider,Data Automation,itechnologyuk.com,1001 to 5000,Director,D,0,1,F,Cocos Islands
Point-of-Sale-Provider,Data Automation,jhbathrooms.com,501 to 1000,Director,D,0,1,F,Colombia
Point-of-Sale-Provider,Data Automation,kossway.co.uk,501 to 1000,Director,D,0,1,F,Comoras
Point-of-Sale-Provider,Data Automation,accredoltd.co.uk,1001 to 5000,Director,D,0,1,F,Congo
Point-of-Sale-Provider,Data Automation,mardenedwards.com,201 to 500,Director,D,0,1,F,Cook Islands
Point-of-Sale-Provider,Data Automation,mcmahon.com,51 to 200,Director,D,0,1,F,Costa Rica
